Timestamp,Current_Substation_01,Current_Substation_02,Current_Substation_03,Current_Substation_04,Current_Substation_05,Current_Substation_06,Current_Substation_07,Current_Substation_08,Current_Substation_09,Current_Substation_10,Frequency_Substation_01,Frequency_Substation_02,Frequency_Substation_03,Frequency_Substation_04,Frequency_Substation_05,Frequency_Substation_06,Frequency_Substation_07,Frequency_Substation_08,Frequency_Substation_09,Frequency_Substation_10,Voltage_Substation_01,Voltage_Substation_02,Voltage_Substation_03,Voltage_Substation_04,Voltage_Substation_05,Voltage_Substation_06,Voltage_Substation_07,Voltage_Substation_08,Voltage_Substation_09,Voltage_Substation_10
2025-01-01 10:00:03.000,104.07345526865856,104.2979188743254,104.53958372053376,103.6373645791396,104.63835320918054,103.79226972619702,104.39131764313365,104.36357121678436,104.5126402406926,105.02596812354518,60.00139315094619,60.006502252759766,59.9976042415035,60.000100616163046,60.00607943820934,60.00543682527774,59.9967329590704,59.99897776312571,59.994063325727424,59.99416521922715,229.8866403060696,230.3162686527902,230.398251692862,230.17114045167182,229.93352613727126,230.2849047150748,230.05111412926559,229.72043509924887,230.00166427644098,229.87864959891613
2025-01-01 10:00:03.100,104.26191952028458,104.42039516360353,104.67483289284851,104.6739915587757,104.82126618053925,104.52818754032312,104.82648356135928,104.22179632317591,105.69864713877512,104.09640308316747,59.999984167463275,60.00216801803178,60.012608768413365,60.00526686717319,60.0035621388822,60.00269638033332,59.99872584075996,60.00147470474782,60.00648428842423,60.005046411090404,229.9510267260946,229.88352531807232,230.0989048422453,229.8790072151925,230.08270070490886,230.35073917848072,230.04787449542698,229.8693407465303,230.05958821781672,230.06603606686508
2025-01-01 10:00:03.200,105.00741815943287,104.30891359542488,103.99160616270544,104.6415885868633,104.44767323596481,105.07641053914223,104.02337381431597,104.6605251057293,105.50085414068512,105.19001000477184,60.01096930838978,59.995094475767885,59.99602693355773,60.00327474047544,59.9950003328373,60.00145524858278,59.99972885414511,59.993866381022464,59.99689089520465,60.00269639781743,229.92526289166554,229.95686259063024,229.60250891597428,230.00779346693412,229.97494902948128,230.1929080027422,230.1915615463738,229.45750542642858,230.33285687653205,230.2743897603272
2025-01-01 10:00:03.300,104.63533267740944,104.5074023559641,104.98715683568244,104.61935300062206,105.59198295281827,104.22837201748163,104.63598338039091,105.1438007738342,105.63779034962336,104.89131631397954,59.997898503446784,60.000457880346474,59.99815899746009,60.00114120343236,60.00611246219595,60.00160536326695,59.99975437184965,59.99363741844213,59.99338151965319,59.99536581132391,229.72696881954104,229.93861042797147,230.1930736227145,230.36396158926405,230.1598904266938,229.8348170426062,230.02518530408264,229.62804745170183,229.91458552614682,230.1559229021803
2025-01-01 10:00:03.400,105.69381310379808,106.34026706280642,104.80801175179633,104.80085595102037,105.88585063119679,105.00517993479332,105.06128417800478,104.74120096491234,106.43962100289816,105.18981170889838,59.991283816302236,59.99749925017348,60.002894398617215,59.998776484280484,59.99951731859615,60.00344613751146,59.99566056671408,60.00116189640376,60.00108742871024,60.00139290038474,229.64392083761155,229.89688242382613,230.02101103664364,229.97062305911595,230.04632697166466,230.15995778651546,230.04307373703986,230.24128809738258,229.61567766455187,229.9179481041211
2025-01-01 10:00:03.500,104.95558793705273,105.53681762969954,104.58398194284635,104.97603121186607,105.29513340406736,104.50537486641493,104.830595387285,104.8000974251991,107.05306261872283,105.61933559385537,60.00304484018121,59.9980952099718,59.99618183238154,60.00001820540842,60.00586180260463,60.00013306449123,60.00199975002914,59.99443235675043,59.99325151806194,60.00164031570637,229.9514507959638,229.87043349587225,229.81642813868422,229.73124628758006,230.19759849759436,229.95940222948138,230.0711247742742,230.16877937684225,229.63284458013013,230.4185565433561
2025-01-01 10:00:03.600,105.23610323559674,105.48217768198712,105.90406252386124,105.79052157998089,105.34701212409604,105.17825248610036,106.03709022449816,105.29203197111656,104.73732493212431,106.28566766255585,60.00626653915846,60.002842601016994,59.99291530519789,59.99541925553623,60.0016436873989,60.002146517573465,60.00126167184453,59.99879172264187,60.00629147281357,59.99976297908115,229.7952524135913,230.2047821430932,230.3966079161808,230.35353488979172,230.24460836265365,229.9561759976207,229.8425138685334,230.2663159718488,230.00266830412988,229.85666961691243
2025-01-01 10:00:03.700,105.56811330644327,105.11004621705362,104.80684897003553,104.96768005392855,105.46731276839483,104.81857904609988,105.39670911676376,104.55704326641175,106.09583724813803,105.53933250266638,59.997832368117855,59.99876675960904,60.00696841862843,59.99483442535128,60.00096652951328,59.993983868805714,59.99994837727066,60.00693802768663,60.001423893955646,60.00238076357969,230.17107014489372,230.0723766674834,229.94512159894043,230.1046550481379,229.99151594354768,229.94120913921097,230.74784907122495,230.1122250333753,229.65742732414753,230.08433703332418
2025-01-01 10:00:03.800,105.9451805992159,106.06734368438711,105.79154233769647,106.27422438465396,105.90248468613524,104.98788011624474,104.94457168903146,104.78057971544175,106.71323312435523,105.65769224914136,60.00501313626576,60.00010850444617,60.00672084864493,59.994120268085325,60.004527323618944,59.99945075369837,59.99552778400316,59.996658630309604,59.99019818339444,60.005601522243126,230.0098422722233,230.389317666044,229.88072852942264,229.92107524552011,230.1684845304983,229.58017062156208,229.93173092582197,230.3309511029996,229.68359354166574,229.7031171026093
2025-01-01 10:00:03.900,105.65389892605988,105.42718995142612,105.25807634419066,105.73457704869647,106.401057662218,105.32297547251608,105.30158589965258,105.09304148555184,106.03522662161916,106.89612178854034,60.00249402778206,60.00317896584393,60.003052298955026,59.996197538463356,59.99720801634258,59.99722731001515,59.9924585077538,59.993944871225985,60.002727289067934,59.99877370871111,230.00863976671894,229.75615176958704,230.3075384742083,230.1386138601235,230.13108851641337,230.03009853078146,229.88865337890644,229.76132426321988,229.58924230144152,229.8464356653556
2025-01-01 10:00:04.000,105.59057907873253,105.2897330287331,105.79162309906319,105.23727547876952,106.09764953814458,106.38877768337855,105.17411364615867,105.56937963550669,106.30911041298751,106.19487842399626,59.99360498264683,60.00284130277371,59.99990110566963,59.99728009538768,60.00875781850131,59.998270812753084,59.99647329084597,59.9968362931343,59.99895701443938,59.99450372678065,229.82027838151126,229.84232881514154,230.2456847207346,229.9010174728859,230.00510531909654,230.06832190604163,230.29836446537337,229.81624635984562,229.99114348554784,230.05239977244673
2025-01-01 10:00:04.100,106.44680809623546,105.9374833080518,105.46371444359905,105.97589961349955,105.76612035150515,105.14198906504961,105.40574820358275,105.77320126332101,106.91623842933912,106.87259413592157,59.99772755230697,60.00278011791007,59.999938813454456,60.004605328437414,59.99596064973368,60.00034261431855,60.00335233859264,59.996902204523714,60.00046130504931,59.9977407492774,230.15349344570888,229.8624303576862,230.29405026609842,229.90630735952544,229.6979239566563,229.97756843768406,229.8622072206187,229.56229712023645,229.99530044057323,229.58657415575158
2025-01-01 10:00:04.200,106.3675719270371,105.77248712971291,105.58535124495033,105.88346493222105,106.94483293895625,105.85216006067697,105.73582580997702,106.32259250213542,106.09330753925944,106.3686335250658,59.99832757232402,59.992466516889564,60.00302864784639,60.00311356018419,60.00907469669365,60.002849891616265,60.00586973167736,60.00722168935071,59.999250431442306,60.00173836288178,230.1815373058755,230.18942001614724,229.85882389099703,230.17819877284123,229.7589066018873,229.6636546958251,230.01475874929403,230.16739285017655,230.12551496487464,230.1516577490034
2025-01-01 10:00:04.300,106.54268776410632,105.62058165257676,105.37692577080887,106.09742570505243,106.06077103647505,105.98786257571834,105.8673199434421,105.90194647311645,105.85281350597647,106.38005768171051,60.001986615565365,59.99766894139575,60.002310184078,60.00328920101888,59.999187530902816,59.99920805102263,59.99922847803489,59.993073214779564,59.99003404153905,59.99906906015192,230.52027205525297,229.778896869284,230.47607930544123,229.9983084213326,229.77404838214215,229.8356594514341,230.01686665950476,229.97303928481605,230.14187869661896,229.82377600914955
2025-01-01 10:00:04.400,106.68764903764603,106.44598934553542,105.59241352434118,106.12675798724509,106.38380115981485,105.67955496939987,106.1227590603803,105.937431466361,106.69836268637721,106.70844746315666,59.98719654343064,59.992785250379185,59.997097933542776,60.00659536046633,59.991429441406545,59.996056191640484,59.991219043421744,60.004593169964224,60.003668481679576,59.99944488299773,230.07967050399552,230.0249426294055,230.12536947395188,230.06492030841454,229.7123213650978,229.90377923799164,229.95236720489206,229.7985802861755,230.176711403279,229.95182030666905
2025-01-01 10:00:04.500,107.18940873503406,106.32301834696825,105.9215261213568,105.68595244222047,106.80730089855129,106.3683866509064,106.21818136925262,105.43323437729822,107.98088021211925,106.60545545781524,59.99120135313383,59.99997535636337,59.99862716928508,60.0008606850228,59.99218219442721,60.00680663070246,59.99779612432708,59.99087464911909,59.9997436354047,59.99584911075933,230.234379065548,230.40847324016624,229.8956534418904,230.3308975661488,230.1676300135814,229.57662459155716,229.89838568011456,229.46345528249068,230.2937745268555,230.38221764958044
2025-01-01 10:00:04.600,107.02212947874546,106.50045810552804,106.84830557172789,107.17091747201285,106.82784601143021,106.46328137404883,106.65174607714782,106.13317900803447,106.9315848016684,107.16932962472092,59.99530825311383,60.00322704424936,60.00533359589225,60.00057056755129,59.9993646718584,59.99901209948566,59.999229112537435,60.00384804364533,60.00088473716348,60.00843217308521,229.65845405479794,229.96068078892918,229.3978615527339,230.59556114269577,229.7139092401445,229.71030521792426,229.56205377773296,230.0602961776608,229.43463081591318,230.06803603582898
2025-01-01 10:00:04.700,105.57355665209056,106.86419605878902,107.04239642188479,107.0433499478153,107.85772087416115,106.41740788055907,107.51766060073014,106.23005818007763,107.29474648624493,106.5456148054925,59.989759943954105,59.99626882421372,60.003611697214396,59.99782237863484,60.00231411356145,60.00163706720059,60.000627210775214,60.002781559417805,59.99710509281979,59.99746275309932,230.61378454540144,230.344596364933,230.21394965514642,230.32130099428832,230.2984348772399,230.44740120553624,229.98053332202758,229.9436995370333,229.9494813846315,229.98641283957318
2025-01-01 10:00:04.800,106.92747104110651,106.75349779639578,106.92945226384106,106.03690361409114,107.50180651818042,106.44941869699646,107.35681020119387,107.08076628369318,107.21439482284231,107.38276743014372,60.00352780884758,59.989589721398566,60.004677327504055,59.99595059851904,60.00853916872488,59.998643638673876,60.00082844074634,60.006697807475234,59.9894282214553,60.00365143103572,229.99425296263053,230.36111554657143,229.7375493527119,230.1557651051249,230.30893803516153,229.60777169738336,229.9751656811452,230.221583833778,230.31544417278354,230.02439692088964
2025-01-01 10:00:04.900,107.81772996712394,106.97820436992997,106.18164998453318,107.40970031401821,106.9580279866049,105.60629518943897,107.30843603531935,107.20789039176616,107.31921980223133,106.74748541967844,60.00552726671699,60.002226355571544,60.000770950938964,60.000547029553445,59.99561943763998,60.000909966964386,59.994640221453515,59.997212290744415,59.99593050648883,59.99558503950618,230.08645938112022,230.0000150495736,229.94331692343533,229.962075901366,229.94589211651473,230.04479035553533,229.8007877056296,230.144131336515,230.32695624793206,230.67522079017073
2025-01-01 10:00:05.000,106.95296720237002,106.34385332926564,107.17860799535265,106.60869014523189,106.98185537580663,107.12759720948097,106.88947994707758,106.92553138614994,107.14464874705685,107.33215083536368,60.00658332918256,60.00025910034057,59.99301289225328,60.000489440558184,60.00437899515282,60.000644505710895,59.99646229082317,60.00302047077889,60.00234873681085,59.99975190078715,229.8376229785569,230.02574259086103,230.53119494229486,229.88044153391553,230.01976672272284,230.1971313938367,230.38706001729767,229.67488758675745,230.06333655971443,229.66594113626454
2025-01-01 10:00:05.100,107.08697053072001,107.57511235868147,107.17542994793196,106.65530980367022,107.87270531617065,107.22883537060859,107.4440035831318,107.08088419617745,107.11543637036272,108.20514094157731,59.9945864408164,60.010161676359075,59.99891814748641,60.00779393552093,59.996090916534854,59.996465901735405,60.00351215105173,60.00080861410713,59.996372868608574,60.000552241201305,229.7738006703863,229.69950783580998,230.31107025286946,230.0511709218347,229.83359214288788,229.8742563825961,229.7974316656488,230.16482133933278,230.26521930792953,230.1419669185101
